,CampaignId,TimePeriod,Revenue,Spend,Clicks,Impressions,Conversions,CampaignType,DailyBudget,CampaignName
58,566560838,2024-07-22,0.0,159.46,330,15065,0.0,Search,10.0,Search_TM_Campaign_02
59,566560838,2024-07-23,0.0,168.55,361,15673,0.0,Search,10.0,Search_TM_Campaign_02
60,566560838,2024-07-24,0.0,160.69,337,15651,0.0,Search,10.0,Search_TM_Campaign_02
61,566560838,2024-07-25,0.0,156.09,340,16207,0.0,Search,10.0,Search_TM_Campaign_02
62,566560838,2024-07-26,0.0,155.2,336,15709,0.0,Search,10.0,Search_TM_Campaign_02
63,566560838,2024-07-27,0.0,120.12,258,13273,0.0,Search,10.0,Search_TM_Campaign_02
64,566560838,2024-07-28,0.0,130.35,290,12194,0.0,Search,10.0,Search_TM_Campaign_02
65,566560838,2024-07-29,0.0,153.81,345,15046,0.0,Search,10.0,Search_TM_Campaign_02
66,566560838,2024-07-30,0.0,171.29,359,15129,0.0,Search,10.0,Search_TM_Campaign_02
67,566560838,2024-07-31,0.0,180.77,367,14742,0.0,Search,10.0,Search_TM_Campaign_02
68,566560838,2024-08-01,0.0,165.17000000000002,341,15130,0.0,Search,10.0,Search_TM_Campaign_02
69,566560838,2024-08-02,0.0,176.41,367,15681,0.0,Search,10.0,Search_TM_Campaign_02
70,566560838,2024-08-03,0.0,132.14000000000001,277,12896,0.0,Search,10.0,Search_TM_Campaign_02
71,566560838,2024-08-04,0.0,135.06,285,13153,0.0,Search,10.0,Search_TM_Campaign_02
72,566560838,2024-08-05,0.0,176.89999999999998,358,15510,0.0,Search,10.0,Search_TM_Campaign_02
73,566560838,2024-08-06,0.0,190.69,394,15815,0.0,Search,10.0,Search_TM_Campaign_02
74,566560838,2024-08-07,0.0,161.10999999999999,339,14525,0.0,Search,10.0,Search_TM_Campaign_02
75,566560838,2024-08-08,0.0,213.57,415,16171,0.0,Search,10.0,Search_TM_Campaign_02
76,566560838,2024-08-09,0.0,224.44,423,16571,0.0,Search,10.0,Search_TM_Campaign_02
77,566560838,2024-08-10,0.0,167.3,340,13755,0.0,Search,10.0,Search_TM_Campaign_02
78,566560838,2024-08-11,0.0,139.24,320,12902,0.0,Search,10.0,Search_TM_Campaign_02
79,566560838,2024-08-12,0.0,183.22,401,17340,0.0,Search,10.0,Search_TM_Campaign_02
80,566560838,2024-08-13,0.0,207.96,432,16628,0.0,Search,10.0,Search_TM_Campaign_02
81,566560838,2024-08-14,0.0,185.5,413,17570,0.0,Search,10.0,Search_TM_Campaign_02
82,566560838,2024-08-15,0.0,154.7,357,17270,0.0,Search,10.0,Search_TM_Campaign_02
83,566560838,2024-08-16,0.0,151.73,355,16403,0.0,Search,10.0,Search_TM_Campaign_02
84,566560838,2024-08-17,0.0,139.82,329,14640,0.0,Search,10.0,Search_TM_Campaign_02
85,566560838,2024-08-18,0.0,158.29,349,15002,0.0,Search,10.0,Search_TM_Campaign_02
86,566560838,2024-08-19,0.0,171.07,389,19154,0.0,Search,10.0,Search_TM_Campaign_02
87,566560838,2024-08-20,0.0,174.81,403,20034,0.0,Search,10.0,Search_TM_Campaign_02
88,566560838,2024-08-21,0.0,162.1,387,18880,0.0,Search,10.0,Search_TM_Campaign_02
89,566560838,2024-08-22,0.0,173.35,417,19293,0.0,Search,10.0,Search_TM_Campaign_02
90,566560838,2024-08-23,0.0,173.22,395,17352,0.0,Search,10.0,Search_TM_Campaign_02
91,566560838,2024-08-24,0.0,191.37,414,16133,0.0,Search,10.0,Search_TM_Campaign_02
92,566560838,2024-08-25,0.0,163.36,359,15321,0.0,Search,10.0,Search_TM_Campaign_02
93,566560838,2024-08-26,0.0,16.72,56,990,0.0,Search,10.0,Search_TM_Campaign_02
94,566560838,2024-08-27,0.0,5.48,28,170,0.0,Search,10.0,Search_TM_Campaign_02
95,566560838,2024-08-28,0.0,4.39,29,151,0.0,Search,10.0,Search_TM_Campaign_02
96,566560838,2024-08-29,0.0,3.56,26,131,0.0,Search,10.0,Search_TM_Campaign_02
97,566560838,2024-08-30,0.0,4.06,29,191,0.0,Search,10.0,Search_TM_Campaign_02
98,566560838,2024-08-31,213.0,5.33,31,120,2.0,Search,10.0,Search_TM_Campaign_02
99,566560838,2024-09-01,0.0,4.21,30,119,0.0,Search,10.0,Search_TM_Campaign_02
100,566560838,2024-09-02,0.0,4.22,23,104,0.0,Search,10.0,Search_TM_Campaign_02
101,566560838,2024-09-03,0.0,8.51,45,125,0.0,Search,10.0,Search_TM_Campaign_02
102,566560838,2024-09-04,0.0,4.87,26,117,0.0,Search,10.0,Search_TM_Campaign_02
103,566560838,2024-09-05,0.0,6.430000000000001,37,120,0.0,Search,10.0,Search_TM_Campaign_02
104,566560838,2024-09-06,0.0,5.96,32,113,0.0,Search,10.0,Search_TM_Campaign_02
105,566560838,2024-09-07,0.0,6.24,35,136,0.0,Search,10.0,Search_TM_Campaign_02
106,566560838,2024-09-08,151.59,5.24,29,118,1.0,Search,10.0,Search_TM_Campaign_02
107,566560838,2024-09-09,0.0,6.53,37,161,0.0,Search,10.0,Search_TM_Campaign_02
108,566560838,2024-09-10,0.0,4.02,22,146,0.0,Search,10.0,Search_TM_Campaign_02
109,566560838,2024-09-11,0.0,7.07,37,138,0.0,Search,10.0,Search_TM_Campaign_02
110,566560838,2024-09-12,106.37,4.58,24,123,1.0,Search,10.0,Search_TM_Campaign_02
111,566560838,2024-09-13,0.0,4.43,28,127,0.0,Search,10.0,Search_TM_Campaign_02
112,566560838,2024-09-14,216.05,8.24,48,160,3.0,Search,10.0,Search_TM_Campaign_02
113,566560838,2024-09-15,210.26,4.16,26,124,1.0,Search,10.0,Search_TM_Campaign_02
114,566560838,2024-09-16,0.0,5.22,32,166,0.0,Search,10.0,Search_TM_Campaign_02
115,566560838,2024-09-17,546.92,7.220000000000001,35,166,3.0,Search,10.0,Search_TM_Campaign_02
116,566560838,2024-09-18,0.0,5.78,29,130,0.0,Search,10.0,Search_TM_Campaign_02
117,566560838,2024-09-19,25.0,7.82,43,157,1.0,Search,10.0,Search_TM_Campaign_02
118,566560838,2024-09-20,213.25,12.049999999999999,34,123,1.0,Search,10.0,Search_TM_Campaign_02
119,566560838,2024-09-21,0.0,5.0200000000000005,23,102,0.0,Search,10.0,Search_TM_Campaign_02
120,566560838,2024-09-22,43.45,6.8500000000000005,24,123,1.0,Search,10.0,Search_TM_Campaign_02
121,566560838,2024-09-23,103.58,12.14,46,191,1.0,Search,10.0,Search_TM_Campaign_02
122,566560838,2024-09-24,0.0,9.16,30,129,0.0,Search,10.0,Search_TM_Campaign_02
123,566560838,2024-09-25,0.0,7.17,25,180,0.0,Search,10.0,Search_TM_Campaign_02
124,566560838,2024-09-26,154.3,8.14,25,106,2.0,Search,10.0,Search_TM_Campaign_02
125,566560838,2024-09-27,0.0,4.140000000000001,23,127,0.0,Search,10.0,Search_TM_Campaign_02
126,566560838,2024-09-28,84.22,3.12,21,135,1.0,Search,10.0,Search_TM_Campaign_02
127,566560838,2024-09-29,228.20000000000002,5.3100000000000005,36,139,3.0,Search,10.0,Search_TM_Campaign_02
128,566560838,2024-09-30,111.36,9.07,40,175,1.0,Search,10.0,Search_TM_Campaign_02
129,566560838,2024-10-01,0.0,10.43,46,139,0.0,Search,10.0,Search_TM_Campaign_02
130,566560838,2024-10-02,131.75,7.02,31,136,1.0,Search,10.0,Search_TM_Campaign_02
131,566560838,2024-10-03,0.0,4.75,26,136,0.0,Search,10.0,Search_TM_Campaign_02
132,566560838,2024-10-04,149.14,7.22,36,142,1.0,Search,10.0,Search_TM_Campaign_02
133,566560838,2024-10-05,169.86,4.6,25,125,1.0,Search,10.0,Search_TM_Campaign_02
134,566560838,2024-10-06,45.37,7.6,32,127,1.0,Search,10.0,Search_TM_Campaign_02
135,566560838,2024-10-07,389.97,11.22,48,177,2.0,Search,10.0,Search_TM_Campaign_02
136,566560838,2024-10-08,0.0,11.469999999999999,44,175,0.0,Search,10.0,Search_TM_Campaign_02
137,566560838,2024-10-09,0.0,7.670000000000001,40,127,0.0,Search,10.0,Search_TM_Campaign_02
138,566560838,2024-10-10,346.72,7.180000000000001,41,134,3.0,Search,10.0,Search_TM_Campaign_02
139,566560838,2024-10-11,385.0,5.63,36,146,2.0,Search,10.0,Search_TM_Campaign_02
140,566560838,2024-10-12,133.0,11.07,43,147,1.0,Search,10.0,Search_TM_Campaign_02
141,566560838,2024-10-13,46.99,10.28,46,118,1.0,Search,10.0,Search_TM_Campaign_02
142,566560838,2024-10-14,172.5,10.22,43,161,2.0,Search,10.0,Search_TM_Campaign_02
143,566560838,2024-10-15,526.0699999999999,10.06,42,159,2.0,Search,10.0,Search_TM_Campaign_02
144,566560838,2024-10-16,72.99,7.53,38,160,1.0,Search,10.0,Search_TM_Campaign_02
145,566560838,2024-10-17,175.7,9.23,42,140,2.0,Search,10.0,Search_TM_Campaign_02
146,566560838,2024-10-18,255.14,9.28,48,164,2.0,Search,10.0,Search_TM_Campaign_02
147,566560838,2024-10-19,155.07,8.129999999999999,47,164,2.0,Search,10.0,Search_TM_Campaign_02
148,566560838,2024-10-20,0.0,8.120000000000001,41,148,0.0,Search,10.0,Search_TM_Campaign_02
149,566560838,2024-10-21,120.37,9.74,45,192,1.0,Search,10.0,Search_TM_Campaign_02
150,566560838,2024-10-22,541.48,10.58,43,184,3.0,Search,10.0,Search_TM_Campaign_02
151,566560838,2024-10-23,845.5,8.1,36,141,3.0,Search,10.0,Search_TM_Campaign_02
152,566560838,2024-10-24,200.0,7.819999999999999,40,171,2.0,Search,10.0,Search_TM_Campaign_02
153,566560838,2024-10-25,1249.31,10.42,48,166,3.0,Search,10.0,Search_TM_Campaign_02
154,566560838,2024-10-26,29.95,10.21,46,153,1.0,Search,10.0,Search_TM_Campaign_02
155,566560838,2024-10-27,620.3199999999999,13.709999999999999,55,185,4.0,Search,10.0,Search_TM_Campaign_02
156,566560838,2024-10-28,695.8299999999999,13.95,59,267,5.0,Search,10.0,Search_TM_Campaign_02
157,566560838,2024-10-29,86.86,12.8,44,151,1.0,Search,10.0,Search_TM_Campaign_02
158,566560838,2024-10-30,311.05,8.51,43,151,3.0,Search,10.0,Search_TM_Campaign_02
159,566560838,2024-10-31,213.0,6.37,31,128,1.0,Search,10.0,Search_TM_Campaign_02
160,566560838,2024-11-01,457.47,8.16,45,187,4.0,Search,10.0,Search_TM_Campaign_02
161,566560838,2024-11-02,43.54,11.38,65,208,1.0,Search,10.0,Search_TM_Campaign_02
162,566560838,2024-11-03,232.10999999999999,14.16,74,259,3.0,Search,10.0,Search_TM_Campaign_02
163,566560838,2024-11-04,316.23,12.049999999999999,58,244,5.0,Search,10.0,Search_TM_Campaign_02
164,566560838,2024-11-05,404.83000000000004,8.3,46,180,4.0,Search,10.0,Search_TM_Campaign_02
165,566560838,2024-11-06,587.88,10.48,51,225,3.0,Search,10.0,Search_TM_Campaign_02
166,566560838,2024-11-07,85.56,12.830000000000002,55,261,2.0,Search,10.0,Search_TM_Campaign_02
167,566560838,2024-11-08,610.45,9.43,58,262,7.0,Search,10.0,Search_TM_Campaign_02
168,566560838,2024-11-09,431.71,15.52,76,274,4.0,Search,10.0,Search_TM_Campaign_02
169,566560838,2024-11-10,100.0,20.22,87,322,1.0,Search,10.0,Search_TM_Campaign_02
170,566560838,2024-11-11,745.8100000000001,17.35,76,326,7.0,Search,10.0,Search_TM_Campaign_02
171,566560838,2024-11-12,605.85,20.330000000000002,75,281,5.0,Search,10.0,Search_TM_Campaign_02
172,566560838,2024-11-13,537.94,17.259999999999998,86,315,6.0,Search,10.0,Search_TM_Campaign_02
173,566560838,2024-11-14,420.32,16.87,83,311,4.0,Search,10.0,Search_TM_Campaign_02
174,566560838,2024-11-15,1667.85,22.36,92,344,8.0,Search,10.0,Search_TM_Campaign_02
175,566560838,2024-11-16,614.87,19.669999999999998,94,370,6.0,Search,10.0,Search_TM_Campaign_02
176,566560838,2024-11-17,382.32000000000005,13.87,85,286,5.0,Search,10.0,Search_TM_Campaign_02
177,566560838,2024-11-18,1663.34,21.159999999999997,101,366,7.0,Search,10.0,Search_TM_Campaign_02
178,566560838,2024-11-19,2175.7299999999996,27.05,104,335,17.0,Search,10.0,Search_TM_Campaign_02
179,566560838,2024-11-20,1627.26,19.589999999999996,93,379,10.0,Search,10.0,Search_TM_Campaign_02
180,566560838,2024-11-21,1271.01,17.94,101,361,4.0,Search,10.0,Search_TM_Campaign_02
181,566560838,2024-11-22,1518.34,19.71,100,313,15.0,Search,10.0,Search_TM_Campaign_02
182,566560838,2024-11-23,2494.63,23.21,117,366,23.0,Search,10.0,Search_TM_Campaign_02
183,566560838,2024-11-24,808.95,30.43,139,487,7.0,Search,10.0,Search_TM_Campaign_02
184,566560838,2024-11-25,695.36,39.1,142,502,8.0,Search,10.0,Search_TM_Campaign_02
185,566560838,2024-11-26,1234.87,45.66,156,415,11.0,Search,10.0,Search_TM_Campaign_02
186,566560838,2024-11-27,1822.82,41.63,139,426,13.0,Search,10.0,Search_TM_Campaign_02
187,566560838,2024-11-28,1163.34,38.24,151,496,12.0,Search,10.0,Search_TM_Campaign_02
188,566560838,2024-11-29,1734.2000000000003,50.260000000000005,188,548,18.0,Search,10.0,Search_TM_Campaign_02
189,566560838,2024-11-30,853.29,43.99,168,488,12.0,Search,10.0,Search_TM_Campaign_02
190,566560838,2024-12-01,1715.4,50.15,182,525,19.0,Search,10.0,Search_TM_Campaign_02
191,566560838,2024-12-02,2555.7,51.17,178,535,11.0,Search,10.0,Search_TM_Campaign_02
192,566560838,2024-12-03,738.6,43.7,169,511,9.0,Search,10.0,Search_TM_Campaign_02
193,566560838,2024-12-04,1108.05,41.54,164,529,12.0,Search,10.0,Search_TM_Campaign_02
194,566560838,2024-12-05,2379.23,54.42,208,604,27.0,Search,10.0,Search_TM_Campaign_02
195,566560838,2024-12-06,2711.45,48.37,193,592,25.0,Search,10.0,Search_TM_Campaign_02
196,566560838,2024-12-07,2793.79,47.78,201,640,16.0,Search,10.0,Search_TM_Campaign_02
197,566560838,2024-12-08,2403.59,44.0,209,573,26.0,Search,10.0,Search_TM_Campaign_02
198,566560838,2024-12-09,1128.94,40.65,171,604,9.0,Search,10.0,Search_TM_Campaign_02
199,566560838,2024-12-10,903.22,38.68,182,616,8.0,Search,10.0,Search_TM_Campaign_02
200,566560838,2024-12-11,2651.01,40.190000000000005,189,575,15.0,Search,10.0,Search_TM_Campaign_02
201,566560838,2024-12-12,929.1500000000001,31.36,161,541,10.0,Search,10.0,Search_TM_Campaign_02
202,566560838,2024-12-13,642.6800000000001,35.07,178,632,7.0,Search,10.0,Search_TM_Campaign_02
203,566560838,2024-12-14,2452.98,33.02,181,553,14.0,Search,10.0,Search_TM_Campaign_02
204,566560838,2024-12-15,2292.2299999999996,31.61,179,568,12.0,Search,10.0,Search_TM_Campaign_02
205,566560838,2024-12-16,1812.44,35.68,178,639,11.0,Search,10.0,Search_TM_Campaign_02
206,566560838,2024-12-17,984.0799999999999,30.32,148,595,8.0,Search,10.0,Search_TM_Campaign_02
207,566560838,2024-12-18,318.16,22.72,117,419,2.0,Search,10.0,Search_TM_Campaign_02
208,566560838,2024-12-19,629.9,20.740000000000002,120,455,6.0,Search,10.0,Search_TM_Campaign_02
209,566560838,2024-12-20,1637.83,16.91,108,446,13.0,Search,10.0,Search_TM_Campaign_02
210,566560838,2024-12-21,899.16,17.2,108,473,7.0,Search,10.0,Search_TM_Campaign_02
211,566560838,2024-12-22,410.40999999999997,16.2,101,438,4.0,Search,10.0,Search_TM_Campaign_02
212,566560838,2024-12-23,200.0,16.66,100,484,2.0,Search,10.0,Search_TM_Campaign_02
213,566560838,2024-12-24,310.0,14.1,82,393,2.0,Search,10.0,Search_TM_Campaign_02
214,566560838,2024-12-25,376.28,19.39,131,593,4.0,Search,10.0,Search_TM_Campaign_02
215,566560838,2024-12-26,1783.71,26.35,139,539,13.0,Search,10.0,Search_TM_Campaign_02
216,566560838,2024-12-27,225.0,16.569999999999997,91,381,1.0,Search,10.0,Search_TM_Campaign_02
217,566560838,2024-12-28,183.45,21.509999999999998,117,426,3.0,Search,10.0,Search_TM_Campaign_02
218,566560838,2024-12-29,122.74,14.71,78,309,1.0,Search,10.0,Search_TM_Campaign_02
219,566560838,2024-12-30,115.08,13.47,75,287,2.0,Search,10.0,Search_TM_Campaign_02
220,566560838,2024-12-31,0.0,6.54,42,253,0.0,Search,10.0,Search_TM_Campaign_02
221,566560838,2025-01-01,59.99,8.48,54,230,1.0,Search,10.0,Search_TM_Campaign_02
222,566560838,2025-01-02,50.0,9.31,61,282,1.0,Search,10.0,Search_TM_Campaign_02
223,566560838,2025-01-03,92.4,14.84,71,226,2.0,Search,10.0,Search_TM_Campaign_02
224,566560838,2025-01-04,101.68,7.55,49,204,2.0,Search,10.0,Search_TM_Campaign_02
225,566560838,2025-01-05,66.45,6.489999999999999,37,158,1.0,Search,10.0,Search_TM_Campaign_02
226,566560838,2025-01-06,0.0,7.8500000000000005,40,161,0.0,Search,10.0,Search_TM_Campaign_02
227,566560838,2025-01-07,0.0,10.59,49,175,0.0,Search,10.0,Search_TM_Campaign_02
228,566560838,2025-01-08,91.04,11.82,56,194,1.0,Search,10.0,Search_TM_Campaign_02
229,566560838,2025-01-09,249.33,6.109999999999999,32,144,1.0,Search,10.0,Search_TM_Campaign_02
230,566560838,2025-01-10,0.0,6.07,37,146,0.0,Search,10.0,Search_TM_Campaign_02
231,566560838,2025-01-11,913.78,5.71,33,150,1.0,Search,10.0,Search_TM_Campaign_02
232,566560838,2025-01-12,0.0,8.38,43,141,0.0,Search,10.0,Search_TM_Campaign_02
233,566560838,2025-01-13,0.0,7.6899999999999995,40,180,0.0,Search,10.0,Search_TM_Campaign_02
234,566560838,2025-01-14,0.0,5.28,25,135,0.0,Search,10.0,Search_TM_Campaign_02
235,566560838,2025-01-15,255.0,7.3,37,165,1.0,Search,10.0,Search_TM_Campaign_02
236,566560838,2025-01-16,141.32,13.83,46,185,3.0,Search,10.0,Search_TM_Campaign_02
237,566560838,2025-01-17,179.91,12.02,43,158,2.0,Search,10.0,Search_TM_Campaign_02
238,566560838,2025-01-18,0.0,9.16,35,136,0.0,Search,10.0,Search_TM_Campaign_02
239,566560838,2025-01-19,148.34,6.53,35,139,2.0,Search,10.0,Search_TM_Campaign_02
240,566560838,2025-01-20,0.0,12.34,46,168,0.0,Search,10.0,Search_TM_Campaign_02
241,566560838,2025-01-21,79.47,9.54,31,312,1.0,Search,10.0,Search_TM_Campaign_02
242,566560838,2025-01-22,2675.46,12.930000000000001,41,457,15.0,Search,10.0,Search_TM_Campaign_02
243,566560838,2025-01-23,0.0,8.82,36,232,0.0,Search,10.0,Search_TM_Campaign_02
244,566560838,2025-01-24,155.63,9.360000000000001,36,334,4.0,Search,10.0,Search_TM_Campaign_02
245,566560838,2025-01-25,54.43,12.500000000000002,49,157,1.0,Search,10.0,Search_TM_Campaign_02
246,566560838,2025-01-26,841.74,11.37,37,129,5.0,Search,10.0,Search_TM_Campaign_02
247,566560838,2025-01-27,116.88,13.049999999999999,39,128,1.0,Search,10.0,Search_TM_Campaign_02
248,566560838,2025-01-28,0.0,14.490000000000002,40,136,0.0,Search,10.0,Search_TM_Campaign_02
249,566560838,2025-01-29,320.37,14.62,39,145,2.0,Search,10.0,Search_TM_Campaign_02
250,566560838,2025-01-30,381.27000000000004,8.89,28,120,3.0,Search,10.0,Search_TM_Campaign_02
251,566560838,2025-01-31,46.63,12.850000000000001,44,127,1.0,Search,10.0,Search_TM_Campaign_02
252,566560838,2025-02-01,387.9,5.29,29,134,2.0,Search,10.0,Search_TM_Campaign_02
253,566560838,2025-02-02,207.28,8.68,48,154,3.0,Search,10.0,Search_TM_Campaign_02
254,566560838,2025-02-03,114.33,10.32,44,138,1.0,Search,10.0,Search_TM_Campaign_02
255,566560838,2025-02-04,364.05,10.58,36,114,4.0,Search,10.0,Search_TM_Campaign_02
256,566560838,2025-02-05,53.39,8.66,41,145,1.0,Search,10.0,Search_TM_Campaign_02
257,566560838,2025-02-06,0.0,6.83,28,79,0.0,Search,10.0,Search_TM_Campaign_02
258,566560838,2025-02-07,101.0,8.08,29,97,1.0,Search,10.0,Search_TM_Campaign_02
259,566560838,2025-02-08,257.49,5.98,30,102,2.0,Search,10.0,Search_TM_Campaign_02
260,566560838,2025-02-09,128.0,4.32,20,71,1.0,Search,10.0,Search_TM_Campaign_02
261,566560838,2025-02-10,100.0,5.779999999999999,20,69,1.0,Search,10.0,Search_TM_Campaign_02
262,566560838,2025-02-11,832.4,10.06,31,94,8.0,Search,10.0,Search_TM_Campaign_02
263,566560838,2025-02-12,218.96,9.24,32,94,4.0,Search,10.0,Search_TM_Campaign_02
264,566560838,2025-02-13,0.0,1.4,5,24,0.0,Search,10.0,Search_TM_Campaign_02
265,566560838,2025-02-14,65.79,2.59,6,18,1.0,Search,10.0,Search_TM_Campaign_02
266,566560838,2025-02-15,0.0,0.96,6,23,0.0,Search,10.0,Search_TM_Campaign_02
267,566560838,2025-02-16,0.0,0.12,2,5,0.0,Search,10.0,Search_TM_Campaign_02
268,566560838,2025-02-17,0.0,0.25,3,9,0.0,Search,10.0,Search_TM_Campaign_02
269,566560838,2025-02-18,0.0,0.0,0,3,0.0,Search,10.0,Search_TM_Campaign_02
270,566560838,2025-02-19,0.0,0.0,0,6,0.0,Search,10.0,Search_TM_Campaign_02
271,566560838,2025-02-21,0.0,0.0,0,3,0.0,Search,10.0,Search_TM_Campaign_02
272,566560838,2025-02-22,0.0,0.27,1,1,0.0,Search,10.0,Search_TM_Campaign_02
273,566560838,2025-02-23,0.0,0.0,0,1,0.0,Search,10.0,Search_TM_Campaign_02
274,566560838,2025-02-25,0.0,0.05,1,1,0.0,Search,10.0,Search_TM_Campaign_02
275,566560838,2025-02-27,0.0,0.0,0,0,0.0,Search,10.0,Search_TM_Campaign_02
